Código FIPE,Modelo,Ano,Mês de Referência,Preço
513068-9,T-113 H 320 4x2 Top-Line 2p (diesel),1993,dezembro de 2020 ,"R$ 65.518,00"
513073-5,T-114 GA 360 4x2 NZ 2p (diesel),1998,fevereiro de 2020 ,"R$ 89.415,00"
513085-9,T-114 GB 330 4x2 NZ 2p (diesel),2006,maio de 2020 ,"R$ 123.127,00"
513104-9,T-113 H 360 4x2 Top-L. 3-Eixos 2p (die.),1994,outubro de 2021 ,"R$ 105.789,00"
513104-9,T-113 H 360 4x2 Top-L. 3-Eixos 2p (die.),1994,novembro de 2021 ,"R$ 106.635,00"
513111-1,T-113 H 360 6x2 2p (diesel),1995,novembro de 2020 ,"R$ 83.412,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2004,setembro de 2020 ,"R$ 102.803,00"
513075-1,T-114 GB 360 4x2 NZ 2p (diesel),2005,outubro de 2020 ,"R$ 131.535,00"
513071-9,T-114 GA 320 4x2 NZ 2p (diesel),1998,setembro de 2020 ,"R$ 87.864,00"
513085-9,T-114 GB 330 4x2 NZ 2p (diesel),2005,junho de 2020 ,"R$ 106.955,00"
513070-0,T-113 H 360 4x2 Top-Line 2p (diesel),1995,junho de 2020 ,"R$ 80.021,00"
513069-7,T-113 H 360 4x2 2p (diesel),1993,janeiro de 2020 ,"R$ 67.630,00"
513069-7,T-113 H 360 4x2 2p (diesel),1993,fevereiro de 2020 ,"R$ 66.207,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2004,abril de 2020 ,"R$ 105.518,00"
513118-9,T-113 H 320 6x2 2p (diesel),1993,abril de 2020 ,"R$ 66.855,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2003,junho de 2020 ,"R$ 100.293,00"
513075-1,T-114 GB 360 4x2 NZ 2p (diesel),2005,agosto de 2020 ,"R$ 132.011,00"
513076-0,T-124 GA 360 4x2 NZ 2p (diesel) / Millen,2005,maio de 2021 ,"R$ 110.524,00"
513067-0,T-113 H 320 4x2 2p (diesel),1991,março de 2021 ,"R$ 53.675,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2002,junho de 2021 ,"R$ 99.255,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2005,fevereiro de 2020 ,"R$ 134.364,00"
513105-7,T-124 GA 400 6x2 NZ 2p (diesel),2004,março de 2020 ,"R$ 132.887,00"
513104-9,T-113 H 360 4x2 Top-L. 3-Eixos 2p (die.),1992,dezembro de 2021 ,"R$ 94.985,00"
513070-0,T-113 H 360 4x2 Top-Line 2p (diesel),1993,janeiro de 2020 ,"R$ 69.278,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2004,novembro de 2021 ,"R$ 146.312,00"
513076-0,T-124 GA 360 4x2 NZ 2p (diesel) / Millen,2004,agosto de 2020 ,"R$ 103.030,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),2005,dezembro de 2021 ,"R$ 139.467,00"
513111-1,T-113 H 360 6x2 2p (diesel),1994,julho de 2020 ,"R$ 79.283,00"
513075-1,T-114 GB 360 4x2 NZ 2p (diesel),1999,agosto de 2021 ,"R$ 106.431,00"
513070-0,T-113 H 360 4x2 Top-Line 2p (diesel),1993,setembro de 2020 ,"R$ 69.011,00"
513085-9,T-114 GB 330 4x2 NZ 2p (diesel),2003,outubro de 2021 ,"R$ 101.915,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),2004,setembro de 2021 ,"R$ 128.670,00"
513091-3,T-124 GA 400 4x2 NZ 2p (diesel),2005,agosto de 2020 ,"R$ 108.766,00"
513076-0,T-124 GA 360 4x2 NZ 2p (diesel) / Millen,2003,agosto de 2021 ,"R$ 112.133,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),2004,junho de 2020 ,"R$ 123.841,00"
513127-8,T-124 GA 400 6x4 NZ 2p (diesel),2005,abril de 2021 ,"R$ 143.793,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2004,janeiro de 2020 ,"R$ 129.251,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2001,novembro de 2021 ,"R$ 105.655,00"
513085-9,T-114 GB 330 4x2 NZ 2p (diesel),2002,abril de 2020 ,"R$ 93.450,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2003,julho de 2021 ,"R$ 131.383,00"
513070-0,T-113 H 360 4x2 Top-Line 2p (diesel),1992,julho de 2020 ,"R$ 64.017,00"
513105-7,T-124 GA 400 6x2 NZ 2p (diesel),2003,junho de 2021 ,"R$ 128.895,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2001,julho de 2021 ,"R$ 98.989,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),2000,agosto de 2020 ,"R$ 87.147,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2005,outubro de 2021 ,"R$ 135.266,00"
513076-0,T-124 GA 360 4x2 NZ 2p (diesel) / Millen,2003,abril de 2021 ,"R$ 102.001,00"
513091-3,T-124 GA 400 4x2 NZ 2p (diesel),2004,julho de 2020 ,"R$ 105.855,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2002,outubro de 2021 ,"R$ 134.896,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2004,setembro de 2021 ,"R$ 126.336,00"
513091-3,T-124 GA 400 4x2 NZ 2p (diesel),2004,junho de 2020 ,"R$ 103.464,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),2003,julho de 2021 ,"R$ 108.125,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),2003,março de 2020 ,"R$ 112.521,00"
513085-9,T-114 GB 330 4x2 NZ 2p (diesel),2001,julho de 2020 ,"R$ 88.796,00"
513091-3,T-124 GA 400 4x2 NZ 2p (diesel),2003,maio de 2020 ,"R$ 100.645,00"
513079-4,T-124 GA 420 6x4 NZ 2p (diesel),2005,novembro de 2020 ,"R$ 146.114,00"
513072-7,T-114 GA 330 4x2 NZ 2p (diesel),1999,agosto de 2021 ,"R$ 90.870,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2004,fevereiro de 2020 ,"R$ 107.221,00"
513129-4,T-124 GB 420 4x2 NZ 2p (diesel),2005,janeiro de 2021 ,"R$ 135.346,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2002,maio de 2021 ,"R$ 121.521,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2004,julho de 2021 ,"R$ 116.701,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),2002,maio de 2020 ,"R$ 106.885,00"
513076-0,T-124 GA 360 4x2 NZ 2p (diesel) / Millen,2001,janeiro de 2020 ,"R$ 94.445,00"
513080-8,T-124 LA 360 4x2 NA 2p (diesel),2005,outubro de 2020 ,"R$ 129.605,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2005,agosto de 2020 ,"R$ 138.477,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2005,novembro de 2020 ,"R$ 136.896,00"
513091-3,T-124 GA 400 4x2 NZ 2p (diesel),2001,setembro de 2020 ,"R$ 94.880,00"
513091-3,T-124 GA 400 4x2 NZ 2p (diesel),2001,fevereiro de 2021 ,"R$ 93.511,00"
513079-4,T-124 GA 420 6x4 NZ 2p (diesel),2003,dezembro de 2020 ,"R$ 134.201,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2004,julho de 2020 ,"R$ 131.164,00"
513088-3,T-124 LA 400 6x2 NA 2p (diesel),2005,abril de 2021 ,"R$ 138.572,00"
513080-8,T-124 LA 360 4x2 NA 2p (diesel),2004,novembro de 2020 ,"R$ 109.899,00"
513093-0,T-124 LA 400 4x2 NA 2p (diesel),2005,dezembro de 2021 ,"R$ 144.033,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2005,abril de 2021 ,"R$ 151.563,00"
513081-6,T-124 LA 420 4x2 NA 2p (diesel),2005,novembro de 2020 ,"R$ 136.219,00"
513209-6,T-124 GA 360 6x2 NZ 2p (diesel) / Millen,2000,agosto de 2020 ,"R$ 102.477,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2004,junho de 2020 ,"R$ 129.157,00"
513088-3,T-124 LA 400 6x2 NA 2p (diesel),2003,maio de 2021 ,"R$ 125.844,00"
513093-0,T-124 LA 400 4x2 NA 2p (diesel),2004,janeiro de 2021 ,"R$ 125.388,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2002,março de 2020 ,"R$ 100.541,00"
513082-4,T-143 E 450 6x4 2p (diesel),1995,abril de 2021 ,"R$ 93.781,00"
513081-6,T-124 LA 420 4x2 NA 2p (diesel),2004,dezembro de 2020 ,"R$ 129.919,00"
513082-4,T-143 E 450 6x4 2p (diesel),1996,março de 2021 ,"R$ 97.593,00"
513081-6,T-124 LA 420 4x2 NA 2p (diesel),2004,janeiro de 2021 ,"R$ 129.698,00"
513082-4,T-143 E 450 6x4 2p (diesel),1995,novembro de 2020 ,"R$ 94.679,00"
513080-8,T-124 LA 360 4x2 NA 2p (diesel),2004,agosto de 2020 ,"R$ 110.708,00"
513082-4,T-143 E 450 6x4 2p (diesel),1995,junho de 2021 ,"R$ 95.006,00"
513082-4,T-143 E 450 6x4 2p (diesel),1995,maio de 2021 ,"R$ 93.602,00"
513080-8,T-124 LA 360 4x2 NA 2p (diesel),2003,julho de 2021 ,"R$ 108.545,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2005,junho de 2020 ,"R$ 157.208,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2003,outubro de 2020 ,"R$ 122.693,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2005,outubro de 2021 ,"R$ 162.799,00"
513088-3,T-124 LA 400 6x2 NA 2p (diesel),2003,março de 2021 ,"R$ 124.012,00"
513083-2,T-143 H 450 4x2 2p (diesel),1995,janeiro de 2021 ,"R$ 103.940,00"
513080-8,T-124 LA 360 4x2 NA 2p (diesel),2003,janeiro de 2021 ,"R$ 105.277,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2003,setembro de 2020 ,"R$ 122.816,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2005,maio de 2020 ,"R$ 157.872,00"
513083-2,T-143 H 450 4x2 2p (diesel),1995,dezembro de 2020 ,"R$ 104.170,00"
513093-0,T-124 LA 400 4x2 NA 2p (diesel),2003,fevereiro de 2021 ,"R$ 115.940,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2004,junho de 2021 ,"R$ 150.071,00"
513080-8,T-124 LA 360 4x2 NA 2p (diesel),2002,dezembro de 2020 ,"R$ 102.381,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2004,maio de 2021 ,"R$ 147.854,00"
513077-8,T-124 GA 360 6x4 NZ 2p (diesel),1998,fevereiro de 2021 ,"R$ 88.344,00"
513082-4,T-143 E 450 6x4 2p (diesel),1994,janeiro de 2021 ,"R$ 86.929,00"
513081-6,T-124 LA 420 4x2 NA 2p (diesel),2004,outubro de 2020 ,"R$ 130.363,00"
513082-4,T-143 E 450 6x4 2p (diesel),1994,agosto de 2020 ,"R$ 87.648,00"
513079-4,T-124 GA 420 6x4 NZ 2p (diesel),2002,outubro de 2020 ,"R$ 121.870,00"
513098-0,T-124 LA 360 6x2 NA 2p (diesel),2003,maio de 2020 ,"R$ 123.323,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2000,abril de 2020 ,"R$ 94.022,00"
513082-4,T-143 E 450 6x4 2p (diesel),1994,outubro de 2021 ,"R$ 95.659,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2004,julho de 2020 ,"R$ 151.984,00"
513093-0,T-124 LA 400 4x2 NA 2p (diesel),2002,março de 2021 ,"R$ 105.938,00"
513082-4,T-143 E 450 6x4 2p (diesel),1994,fevereiro de 2021 ,"R$ 86.789,00"
513083-2,T-143 H 450 4x2 2p (diesel),1994,outubro de 2021 ,"R$ 92.914,00"
513078-6,T-124 GA 420 4x2 NZ 2p (diesel) / Millen,2000,setembro de 2020 ,"R$ 92.887,00"
513086-7,T-124 LA 420 6x2 2p (diesel),2003,março de 2021 ,"R$ 143.022,00"
513083-2,T-143 H 450 4x2 2p (diesel),1995,abril de 2020 ,"R$ 109.115,00"
513083-2,T-143 H 450 4x2 2p (diesel),1995,outubro de 2020 ,"R$ 106.608,00"
513083-2,T-143 H 450 4x2 2p (diesel),1994,fevereiro de 2020 ,"R$ 92.411,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,junho de 2021 ,"R$ 99.809,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,novembro de 2020 ,"R$ 101.329,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,março de 2020 ,"R$ 108.251,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,outubro de 2020 ,"R$ 103.928,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,fevereiro de 2020 ,"R$ 108.916,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,maio de 2020 ,"R$ 106.955,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,dezembro de 2020 ,"R$ 100.802,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,junho de 2020 ,"R$ 106.323,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,julho de 2020 ,"R$ 105.706,00"
527005-7,TT 440 6x4 2p (diesel)(E5),2012,setembro de 2021 ,"R$ 108.341,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,janeiro de 2021 ,"R$ 100.297,00"
527004-9,TT 420 6x4  2p (diesel)(E5),2012,janeiro de 2020 ,"R$ 109.596,00"
527005-7,TT 440 6x4 2p (diesel)(E5),2012,outubro de 2021 ,"R$ 108.720,00"
527005-7,TT 440 6x4 2p (diesel)(E5),2012,dezembro de 2021 ,"R$ 109.857,00"
521001-1,HOWO 380 6x2 2p (diesel),2010,setembro de 2020 ,"R$ 56.064,00"
521001-1,HOWO 380 6x2 2p (diesel),2010,agosto de 2021 ,"R$ 68.379,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,outubro de 2021 ,"R$ 56.457,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,julho de 2021 ,"R$ 54.611,00"
521001-1,HOWO 380 6x2 2p (diesel),2010,junho de 2021 ,"R$ 63.017,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,novembro de 2021 ,"R$ 56.654,00"
521001-1,HOWO 380 6x2 2p (diesel),2010,fevereiro de 2021 ,"R$ 54.658,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2012,agosto de 2020 ,"R$ 95.819,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,dezembro de 2021 ,"R$ 56.852,00"
521001-1,HOWO 380 6x2 2p (diesel),2010,julho de 2020 ,"R$ 56.748,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,janeiro de 2021 ,"R$ 51.145,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,março de 2021 ,"R$ 50.711,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,outubro de 2020 ,"R$ 52.615,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,junho de 2021 ,"R$ 81.763,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,julho de 2021 ,"R$ 82.989,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,agosto de 2020 ,"R$ 53.082,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,maio de 2021 ,"R$ 50.285,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,novembro de 2020 ,"R$ 80.764,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,janeiro de 2020 ,"R$ 54.997,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,setembro de 2021 ,"R$ 56.261,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,março de 2021 ,"R$ 80.960,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,maio de 2021 ,"R$ 80.555,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,junho de 2020 ,"R$ 54.363,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,agosto de 2021 ,"R$ 84.233,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,abril de 2021 ,"R$ 50.498,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,dezembro de 2020 ,"R$ 80.562,00"
521002-0,HOWO 380 6x4 2p (diesel),2009,dezembro de 2021 ,"R$ 65.282,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,dezembro de 2020 ,"R$ 51.366,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,fevereiro de 2020 ,"R$ 81.430,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,setembro de 2020 ,"R$ 81.179,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,janeiro de 2021 ,"R$ 83.254,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,junho de 2020 ,"R$ 81.817,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,outubro de 2020 ,"R$ 80.967,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,janeiro de 2020 ,"R$ 81.643,00"
521001-1,HOWO 380 6x2 2p (diesel),2009,maio de 2020 ,"R$ 54.615,00"
521005-4,HOWO 420 A7 6x2 2p (diesel)(E5),2011,março de 2020 ,"R$ 81.218,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2018,novembro de 2020 ,"R$ 138.150,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2017,junho de 2020 ,"R$ 122.114,00"
515003-5,11-140 2p (diesel),1991,agosto de 2021 ,"R$ 30.877,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2017,dezembro de 2020 ,"R$ 137.327,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2017,setembro de 2021 ,"R$ 180.255,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2016,outubro de 2021 ,"R$ 177.176,00"
515003-5,11-140 2p (diesel),1990,fevereiro de 2021 ,"R$ 26.156,00"
515007-8,12-140 H 2p (diesel),1998,abril de 2020 ,"R$ 42.185,00"
515007-8,12-140 H 2p (diesel),1998,maio de 2020 ,"R$ 42.205,00"
515008-6,12-140 Turbo 2p (diesel),2000,outubro de 2021 ,"R$ 53.977,00"
515007-8,12-140 H 2p (diesel),1997,outubro de 2021 ,"R$ 54.143,00"
515007-8,12-140 H 2p (diesel),1998,março de 2020 ,"R$ 43.226,00"
515008-6,12-140 Turbo 2p (diesel),2000,novembro de 2021 ,"R$ 54.165,00"
515008-6,12-140 Turbo 2p (diesel),2000,dezembro de 2021 ,"R$ 54.565,00"
515008-6,12-140 Turbo 2p (diesel),2000,julho de 2021 ,"R$ 52.212,00"
515003-5,11-140 2p (diesel),1990,agosto de 2020 ,"R$ 27.368,00"
515007-8,12-140 H 2p (diesel),1997,janeiro de 2020 ,"R$ 40.362,00"
515008-6,12-140 Turbo 2p (diesel),1999,setembro de 2021 ,"R$ 50.181,00"
515008-6,12-140 Turbo 2p (diesel),2000,agosto de 2021 ,"R$ 52.995,00"
515007-8,12-140 H 2p (diesel),1997,fevereiro de 2020 ,"R$ 40.875,00"
515006-0,12-140 3-Eixos 2p (diesel),1995,julho de 2021 ,"R$ 44.034,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2016,fevereiro de 2021 ,"R$ 130.254,00"
515006-0,12-140 3-Eixos 2p (diesel),1994,dezembro de 2020 ,"R$ 41.429,00"
515006-0,12-140 3-Eixos 2p (diesel),1994,março de 2020 ,"R$ 41.995,00"
515005-1,12-140 2p (diesel),1994,dezembro de 2020 ,"R$ 35.359,00"
515006-0,12-140 3-Eixos 2p (diesel),1995,fevereiro de 2020 ,"R$ 43.167,00"
515006-0,12-140 3-Eixos 2p (diesel),1994,abril de 2020 ,"R$ 42.566,00"
515003-5,11-140 2p (diesel),1989,setembro de 2020 ,"R$ 24.517,00"
515003-5,11-140 2p (diesel),1989,junho de 2020 ,"R$ 25.145,00"
515004-3,11-140 3-Eixos 2p (diesel),1989,setembro de 2021 ,"R$ 31.254,00"
515009-4,12-140 Turbo 3-Eixos 2p (diesel),2000,julho de 2020 ,"R$ 46.801,00"
515008-6,12-140 Turbo 2p (diesel),2000,julho de 2020 ,"R$ 42.959,00"
515008-6,12-140 Turbo 2p (diesel),1999,junho de 2020 ,"R$ 41.671,00"
515003-5,11-140 2p (diesel),1989,julho de 2020 ,"R$ 24.541,00"
515009-4,12-140 Turbo 3-Eixos 2p (diesel),2000,outubro de 2021 ,"R$ 54.175,00"
515006-0,12-140 3-Eixos 2p (diesel),1993,setembro de 2020 ,"R$ 39.628,00"
515010-8,12-170 BT 2p (diesel),1999,fevereiro de 2021 ,"R$ 45.955,00"
515012-4,12-180 2p (diesel),2001,julho de 2021 ,"R$ 59.136,00"
515003-5,11-140 2p (diesel),1988,outubro de 2020 ,"R$ 24.100,00"
515011-6,12-170 BT 3-Eixos 2p (diesel),2000,agosto de 2020 ,"R$ 50.627,00"
515011-6,12-170 BT 3-Eixos 2p (diesel),2000,outubro de 2020 ,"R$ 50.403,00"
515007-8,12-140 H 2p (diesel),1995,julho de 2021 ,"R$ 43.044,00"
515006-0,12-140 3-Eixos 2p (diesel),1993,junho de 2021 ,"R$ 39.626,00"
515011-6,12-170 BT 3-Eixos 2p (diesel),2000,setembro de 2020 ,"R$ 50.515,00"
515012-4,12-180 2p (diesel),2001,junho de 2021 ,"R$ 57.854,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2014,maio de 2021 ,"R$ 130.697,00"
515006-0,12-140 3-Eixos 2p (diesel),1993,outubro de 2021 ,"R$ 41.580,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2013,julho de 2021 ,"R$ 127.108,00"
515003-5,11-140 2p (diesel),1988,fevereiro de 2020 ,"R$ 23.998,00"
515011-6,12-170 BT 3-Eixos 2p (diesel),2000,abril de 2020 ,"R$ 51.097,00"
515003-5,11-140 2p (diesel),1987,janeiro de 2021 ,"R$ 22.654,00"
515006-0,12-140 3-Eixos 2p (diesel),1992,junho de 2020 ,"R$ 38.540,00"
515004-3,11-140 3-Eixos 2p (diesel),1987,novembro de 2020 ,"R$ 24.602,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2013,abril de 2021 ,"R$ 109.815,00"
515010-8,12-170 BT 2p (diesel),1999,março de 2020 ,"R$ 44.112,00"
515012-4,12-180 2p (diesel),2001,abril de 2021 ,"R$ 53.211,00"
515007-8,12-140 H 2p (diesel),1994,abril de 2021 ,"R$ 35.178,00"
515003-5,11-140 2p (diesel),1987,novembro de 2020 ,"R$ 22.714,00"
515011-6,12-170 BT 3-Eixos 2p (diesel),1999,julho de 2020 ,"R$ 49.009,00"
515003-5,11-140 2p (diesel),1986,abril de 2021 ,"R$ 21.242,00"
515003-5,11-140 2p (diesel),1986,junho de 2021 ,"R$ 21.534,00"
515150-3,10-160 E Delivery 2p (diesel)(E5),2013,março de 2021 ,"R$ 107.192,00"
515003-5,11-140 2p (diesel),1987,dezembro de 2020 ,"R$ 22.684,00"
515013-2,12-180 3-Eixos 2p (diesel),2001,dezembro de 2020 ,"R$ 65.917,00"
515012-4,12-180 2p (diesel),2001,julho de 2020 ,"R$ 52.254,00"
515014-0,13-130 2p (diesel),1988,outubro de 2021 ,"R$ 32.681,00"
515012-4,12-180 2p (diesel),1999,maio de 2021 ,"R$ 49.675,00"
515011-6,12-170 BT 3-Eixos 2p (diesel),1998,junho de 2020 ,"R$ 47.455,00"
515014-0,13-130 2p (diesel),1988,março de 2021 ,"R$ 28.882,00"
515015-9,13-130 3-Eixos 2p (diesel),1989,junho de 2021 ,"R$ 37.895,00"
515009-4,12-140 Turbo 3-Eixos 2p (diesel),1997,maio de 2020 ,"R$ 40.633,00"
515014-0,13-130 2p (diesel),1988,fevereiro de 2021 ,"R$ 28.926,00"
515012-4,12-180 2p (diesel),2000,agosto de 2020 ,"R$ 50.877,00"
515006-0,12-140 3-Eixos 2p (diesel),1990,outubro de 2020 ,"R$ 32.256,00"
515004-3,11-140 3-Eixos 2p (diesel),1986,dezembro de 2021 ,"R$ 27.842,00"
515009-4,12-140 Turbo 3-Eixos 2p (diesel),1997,junho de 2020 ,"R$ 40.555,00"
515013-2,12-180 3-Eixos 2p (diesel),2000,novembro de 2020 ,"R$ 60.402,00"
515004-3,11-140 3-Eixos 2p (diesel),1986,novembro de 2021 ,"R$ 27.745,00"
515066-3,13-150 2p (diesel),2005,novembro de 2021 ,"R$ 63.654,00"
515003-5,11-140 2p (diesel),1985,março de 2020 ,"R$ 19.455,00"
515007-8,12-140 H 2p (diesel),1992,dezembro de 2021 ,"R$ 34.634,00"
515015-9,13-130 3-Eixos 2p (diesel),1988,maio de 2021 ,"R$ 35.255,00"
515007-8,12-140 H 2p (diesel),1992,dezembro de 2020 ,"R$ 31.632,00"
515066-3,13-150 2p (diesel),2005,dezembro de 2021 ,"R$ 63.876,00"
515010-8,12-170 BT 2p (diesel),1997,janeiro de 2020 ,"R$ 40.818,00"
515014-0,13-130 2p (diesel),1987,julho de 2020 ,"R$ 27.565,00"
515066-3,13-150 2p (diesel),2005,dezembro de 2020 ,"R$ 56.988,00"
515007-8,12-140 H 2p (diesel),1992,fevereiro de 2021 ,"R$ 32.451,00"
515015-9,13-130 3-Eixos 2p (diesel),1988,março de 2021 ,"R$ 32.859,00"
515006-0,12-140 3-Eixos 2p (diesel),1989,março de 2021 ,"R$ 28.992,00"
515007-8,12-140 H 2p (diesel),1992,julho de 2020 ,"R$ 32.902,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2005,março de 2021 ,"R$ 54.463,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2006,maio de 2020 ,"R$ 59.432,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2006,março de 2020 ,"R$ 59.411,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2005,janeiro de 2021 ,"R$ 54.968,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2005,fevereiro de 2021 ,"R$ 54.715,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2005,abril de 2020 ,"R$ 56.156,00"
515069-8,13-170/13-170 E Worker 3-Eixos 2p (die.),2006,março de 2020 ,"R$ 60.902,00"
515014-0,13-130 2p (diesel),1987,dezembro de 2020 ,"R$ 27.402,00"
515004-3,11-140 3-Eixos 2p (diesel),1984,agosto de 2021 ,"R$ 20.743,00"
515003-5,11-140 2p (diesel),1984,março de 2021 ,"R$ 17.250,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2006,fevereiro de 2020 ,"R$ 59.737,00"
515068-0,13-170/13-170 E Worker 2p (diesel),2006,janeiro de 2020 ,"R$ 59.633,00"
515004-3,11-140 3-Eixos 2p (diesel),1984,maio de 2021 ,"R$ 19.838,00"
515114-7,13-180 E Constellation 2p (diesel),2013,novembro de 2020 ,"R$ 97.245,00"
515114-7,13-180 E Constellation 2p (diesel),2013,outubro de 2020 ,"R$ 96.453,00"
515066-3,13-150 2p (diesel),2004,julho de 2020 ,"R$ 54.267,00"
515069-8,13-170/13-170 E Worker 3-Eixos 2p (die.),2005,fevereiro de 2020 ,"R$ 58.744,00"
515116-3,13-180 E Constellation 3-Eixos 2p (die.),2012,junho de 2020 ,"R$ 93.455,00"
515069-8,13-170/13-170 E Worker 3-Eixos 2p (die.),2005,janeiro de 2020 ,"R$ 58.901,00"
515114-7,13-180 E Constellation 2p (diesel),2013,agosto de 2020 ,"R$ 95.532,00"
